25	34	17	18	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.99E-02	0.00E+00	0.00E+00	1	
25	34	18	19	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.12E-02	0.00E+00	0.00E+00	1	
25	34	19	20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.10E-01	0.00E+00	0.00E+00	1	
25	34	20	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.55E-01	0.00E+00	0.00E+00	1	
25	34	21	22	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.16E-01	0.00E+00	0.00E+00	1	
25	34	22	23	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.14E-01	0.00E+00	0.00E+00	1	
25	34	26	27	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.39E+00	0.00E+00	0.00E+00	1	
25	34	27	28	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.09E-01	0.00E+00	0.00E+00	1	
25	34	28	29	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.32E-01	0.00E+00	0.00E+00	1	
25	34	29	30	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.39E-01	0.00E+00	0.00E+00	1	
25	34	30	31	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.81E-01	0.00E+00	0.00E+00	1	
25	34	31	32	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.77E-01	0.00E+00	0.00E+00	1	
25	34	41	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.49E-02	0.00E+00	0.00E+00	1	
25	34	42	43	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.09E-02	0.00E+00	0.00E+00	1	
25	34	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.91E-02	0.00E+00	0.00E+00	1	
25	34	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.93E-02	0.00E+00	0.00E+00	1	
25	34	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.82E-02	0.00E+00	0.00E+00	1	
25	34	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.08E-02	0.00E+00	0.00E+00	1	
25	34	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.02E-02	0.00E+00	0.00E+00	1	
25	34	53	54	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.74E-02	0.00E+00	0.00E+00	1	
25	34	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.18E-02	0.00E+00	0.00E+00	1	
25	34	60	61	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.17E-02	0.00E+00	0.00E+00	1	
25	34	61	62	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.04E-02	0.00E+00	0.00E+00	1	
23	34	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.43E-02	0.00E+00	0.00E+00	1	
23	34	5	6	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.80E-02	0.00E+00	0.00E+00	1	
23	34	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.40E-02	0.00E+00	0.00E+00	1	
23	34	8	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.11E-02	0.00E+00	0.00E+00	1	
23	34	10	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.16E-02	0.00E+00	0.00E+00	1	
23	34	13	14	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.38E-02	0.00E+00	0.00E+00	1	
23	34	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.85E-02	0.00E+00	0.00E+00	1	
23	34	16	17	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.76E-01	0.00E+00	0.00E+00	1	
23	34	25	26	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.80E-02	0.00E+00	0.00E+00	1	
23	34	41	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.89E-02	0.00E+00	0.00E+00	1	
23	34	42	43	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.32E-02	0.00E+00	0.00E+00	1	
23	34	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.40E-02	0.00E+00	0.00E+00	1	
23	34	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.44E-02	0.00E+00	0.00E+00	1	
23	34	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.28E-02	0.00E+00	0.00E+00	1	
23	34	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.99E-02	0.00E+00	0.00E+00	1	
23	34	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.06E-02	0.00E+00	0.00E+00	1	
23	34	53	54	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.19E-02	0.00E+00	0.00E+00	1	
23	34	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.37E-02	0.00E+00	0.00E+00	1	
23	34	60	61	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.48E-02	0.00E+00	0.00E+00	1	
23	34	61	62	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.07E-02	0.00E+00	0.00E+00	1	
32	43	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.43E-02	0.00E+00	0.00E+00	1	
32	43	5	6	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.05E-01	0.00E+00	0.00E+00	1	
32	43	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.13E-03	0.00E+00	0.00E+00	1	
32	43	8	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.72E-02	0.00E+00	0.00E+00	1	
32	43	10	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.58E-02	0.00E+00	0.00E+00	1	
32	43	13	14	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.70E-03	0.00E+00	0.00E+00	1	
32	43	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.53E-02	0.00E+00	0.00E+00	1	
32	43	27	28	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.82E-01	0.00E+00	0.00E+00	1	
32	43	33	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.67E+00	0.00E+00	0.00E+00	1	
32	43	44	45	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.02E+00	0.00E+00	0.00E+00	1	
32	43	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.69E-01	0.00E+00	0.00E+00	1	
32	43	46	47	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.62E-01	0.00E+00	0.00E+00	1	
32	43	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.51E-01	0.00E+00	0.00E+00	1	
32	43	48	49	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.45E-02	0.00E+00	0.00E+00	1	
32	43	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.27E-02	0.00E+00	0.00E+00	1	
32	43	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.26E-02	0.00E+00	0.00E+00	1	
32	43	52	53	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.56E-02	0.00E+00	0.00E+00	1	
32	43	53	54	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.91E-02	0.00E+00	0.00E+00	1	
32	43	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.04E-02	0.00E+00	0.00E+00	1	
32	43	60	61	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.37E-02	0.00E+00	0.00E+00	1	
32	43	61	62	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.50E-02	0.00E+00	0.00E+00	1	
4	19	1	2	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.67E-01	0.00E+00	0.00E+00	1	
4	19	5	6	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.50E-01	0.00E+00	0.00E+00	1	
4	19	6	7	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.49E-01	0.00E+00	0.00E+00	1	
4	19	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.91E-01	0.00E+00	0.00E+00	1	
4	19	8	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.04E-01	0.00E+00	0.00E+00	1	
4	19	9	10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.64E-01	0.00E+00	0.00E+00	1	
4	19	10	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.45E-02	0.00E+00	0.00E+00	1	
4	19	11	12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.02E-01	0.00E+00	0.00E+00	1	
4	19	12	13	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.58E-01	0.00E+00	0.00E+00	1	
4	19	13	14	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.29E-01	0.00E+00	0.00E+00	1	
4	19	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.23E-02	0.00E+00	0.00E+00	1	
4	19	15	16	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.48E-01	0.00E+00	0.00E+00	1	
4	19	20	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.70E-01	0.00E+00	0.00E+00	1	
4	19	21	22	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.27E-02	0.00E+00	0.00E+00	1	
4	19	32	33	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.08E-01	0.00E+00	0.00E+00	1	
4	19	33	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.42E-02	0.00E+00	0.00E+00	1	
4	19	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.75E-02	0.00E+00	0.00E+00	1	
4	19	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.39E-02	0.00E+00	0.00E+00	1	
4	19	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.57E-02	0.00E+00	0.00E+00	1	
4	19	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.75E-02	0.00E+00	0.00E+00	1	
4	19	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.04E-02	0.00E+00	0.00E+00	1	
4	19	52	53	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.36E-02	0.00E+00	0.00E+00	1	
4	19	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.50E-02	0.00E+00	0.00E+00	1	
13	28	1	2	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.26E-03	0.00E+00	0.00E+00	1	
13	28	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.32E-02	0.00E+00	0.00E+00	1	
13	28	3	4	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.68E-02	0.00E+00	0.00E+00	1	
13	28	4	5	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.94E-03	0.00E+00	0.00E+00	1	
13	28	5	6	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.55E-02	0.00E+00	0.00E+00	1	
13	28	6	7	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.85E-02	0.00E+00	0.00E+00	1	
13	28	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.67E-02	0.00E+00	0.00E+00	1	
13	28	8	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.36E-01	0.00E+00	0.00E+00	1	
13	28	9	10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.52E-01	0.00E+00	0.00E+00	1	
13	28	10	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.21E-01	0.00E+00	0.00E+00	1	
13	28	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.99E-01	0.00E+00	0.00E+00	1	
13	28	15	16	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.48E-01	0.00E+00	0.00E+00	1	
13	28	16	17	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.69E-01	0.00E+00	0.00E+00	1	
13	28	17	18	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.24E-01	0.00E+00	0.00E+00	1	
13	28	18	19	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.68E-02	0.00E+00	0.00E+00	1	
13	28	30	31	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.26E-02	0.00E+00	0.00E+00	1	
13	28	33	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.40E-01	0.00E+00	0.00E+00	1	
13	28	41	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.27E-02	0.00E+00	0.00E+00	1	
13	28	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.67E-02	0.00E+00	0.00E+00	1	
13	28	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.08E-02	0.00E+00	0.00E+00	1	
13	28	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.72E-02	0.00E+00	0.00E+00	1	
13	28	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.85E-02	0.00E+00	0.00E+00	1	
13	28	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.36E-02	0.00E+00	0.00E+00	1	
13	28	52	53	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.04E-02	0.00E+00	0.00E+00	1	
13	28	53	54	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.96E-02	0.00E+00	0.00E+00	1	
13	28	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.42E-02	0.00E+00	0.00E+00	1	
13	28	60	61	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.33E-02	0.00E+00	0.00E+00	1	
13	28	61	62	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.59E-02	0.00E+00	0.00E+00	1	
14	29	1	2	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.25E-03	0.00E+00	0.00E+00	1	
14	29	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.34E-02	0.00E+00	0.00E+00	1	
14	29	3	4	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.17E-02	0.00E+00	0.00E+00	1	
14	29	4	5	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.12E-01	0.00E+00	0.00E+00	1	
14	29	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.42E-02	0.00E+00	0.00E+00	1	
14	29	8	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.89E-02	0.00E+00	0.00E+00	1	
14	29	9	10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-8.35E-02	0.00E+00	0.00E+00	1	
14	29	10	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.94E-01	0.00E+00	0.00E+00	1	
14	29	11	12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.32E-01	0.00E+00	0.00E+00	1	
14	29	15	16	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.66E-01	0.00E+00	0.00E+00	1	
14	29	16	17	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.12E+00	0.00E+00	0.00E+00	1	
14	29	17	18	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.58E-02	0.00E+00	0.00E+00	1	
14	29	18	19	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.70E-01	0.00E+00	0.00E+00	1	
14	29	33	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.84E-01	0.00E+00	0.00E+00	1	
14	29	41	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.45E-02	0.00E+00	0.00E+00	1	
14	29	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.30E-02	0.00E+00	0.00E+00	1	
14	29	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.01E-02	0.00E+00	0.00E+00	1	
14	29	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.40E-02	0.00E+00	0.00E+00	1	
14	29	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.27E-02	0.00E+00	0.00E+00	1	
14	29	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.66E-02	0.00E+00	0.00E+00	1	
14	29	52	53	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.26E-01	0.00E+00	0.00E+00	1	
14	29	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.51E-02	0.00E+00	0.00E+00	1	
14	29	60	61	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.58E-02	0.00E+00	0.00E+00	1	
14	29	61	62	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.83E-02	0.00E+00	0.00E+00	1	
17	32	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.01E-02	0.00E+00	0.00E+00	1	
17	32	4	5	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.88E-02	0.00E+00	0.00E+00	1	
17	32	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.45E-02	0.00E+00	0.00E+00	1	
17	32	8	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.43E-02	0.00E+00	0.00E+00	1	
17	32	10	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.08E-01	0.00E+00	0.00E+00	1	
17	32	11	12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.63E-02	0.00E+00	0.00E+00	1	
17	32	12	13	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.51E-02	0.00E+00	0.00E+00	1	
17	32	13	14	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.48E-01	0.00E+00	0.00E+00	1	
17	32	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.95E-01	0.00E+00	0.00E+00	1	
17	32	33	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.77E+00	0.00E+00	0.00E+00	1	
17	32	41	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.35E-02	0.00E+00	0.00E+00	1	
17	32	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.61E-02	0.00E+00	0.00E+00	1	
17	32	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.12E-01	0.00E+00	0.00E+00	1	
17	32	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.94E-02	0.00E+00	0.00E+00	1	
17	32	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.32E-02	0.00E+00	0.00E+00	1	
17	32	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.31E-02	0.00E+00	0.00E+00	1	
17	32	52	53	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.44E-01	0.00E+00	0.00E+00	1	
17	32	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.14E-02	0.00E+00	0.00E+00	1	
17	32	60	61	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.63E-02	0.00E+00	0.00E+00	1	
17	32	61	62	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.02E-02	0.00E+00	0.00E+00	1	
19	34	1	2	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.46E-02	0.00E+00	0.00E+00	1	
19	34	3	4	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.40E-02	0.00E+00	0.00E+00	1	
19	34	4	5	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.46E-02	0.00E+00	0.00E+00	1	
19	34	6	7	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.55E-02	0.00E+00	0.00E+00	1	
19	34	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.02E-02	0.00E+00	0.00E+00	1	
19	34	8	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.70E-03	0.00E+00	0.00E+00	1	
19	34	9	10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.34E-02	0.00E+00	0.00E+00	1	
19	34	11	12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.09E-02	0.00E+00	0.00E+00	1	
19	34	12	13	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.90E-02	0.00E+00	0.00E+00	1	
19	34	13	14	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.84E-02	0.00E+00	0.00E+00	1	
19	34	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.23E-02	0.00E+00	0.00E+00	1	
19	34	15	16	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.16E-01	0.00E+00	0.00E+00	1	
19	34	20	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.92E-01	0.00E+00	0.00E+00	1	
19	34	22	23	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.23E-02	0.00E+00	0.00E+00	1	
19	34	41	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-4.97E-02	0.00E+00	0.00E+00	1	
19	34	42	43	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.81E-02	0.00E+00	0.00E+00	1	
19	34	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.86E-02	0.00E+00	0.00E+00	1	
19	34	44	45	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-6.68E-02	0.00E+00	0.00E+00	1	
19	34	46	47	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-5.79E-02	0.00E+00	0.00E+00	1	
19	34	48	49	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.10E-02	0.00E+00	0.00E+00	1	
19	34	49	50	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.35E-03	0.00E+00	0.00E+00	1	
19	34	50	51	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.59E-02	0.00E+00	0.00E+00	1	
19	34	51	52	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.49E-02	0.00E+00	0.00E+00	1	
19	34	54	55	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.85E-02	0.00E+00	0.00E+00	1	
19	34	55	56	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.24E-03	0.00E+00	0.00E+00	1	
27	42	1	2	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.92E-03	0.00E+00	0.00E+00	1	
27	42	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.64E-02	0.00E+00	0.00E+00	1	
27	42	5	6	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-7.79E-02	0.00E+00	0.00E+00	1	
27	42	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.72E-03	0.00E+00	0.00E+00	1	
