64												
# x z												
0	1509.781738											
3	1510.302124											
6	1510.832886											
9	1511.373779											
12	1511.723755											
15	1512.075195											
18	1512.431763											
21	1512.793335											
24	1513.160156											
27	1513.531982											
30	1513.908936											
33	1514.291016											
36	1514.678223											
39	1515.070435											
42	1515.467896											
45	1515.870361											
48	1516.277954											
51	1516.690674											
54	1517.108398											
57	1517.531372											
60	1517.960449											
63	1518.425171											
66	1518.892334											
69	1519.362183											
72	1519.834473											
75	1520.309326											
78	1520.786865											
81	1521.266846											
84	1521.74939											
87	1522.234497											
90	1522.722046											
93	1523.21228											
96	1523.681274											
99	1524.124268											
102	1524.567261											
105	1525.010254											
108	1525.453247											
111	1525.89624											
114	1526.339233											
117	1526.782227											
120	1527.22522											
123	1527.668213											
126	1528.111206											
129	1528.554199											
132	1528.997192											
135	1529.440186											
138	1529.883179											
141	1530.326172											
144	1530.769165											
147	1531.212158											
150	1531.655151											
153	1532.098145											
156	1532.541138											
159	1532.984131											
162	1533.427124											
165	1533.870117											
168	1534.31311											
171	1534.756104											
174	1535.199097											
177	1535.64209											
180	1536.085083											
183	1536.561768											
186	1537.039917											
189	1537.517944											
1277												
# a b m n err i ip iperr k r rhoa u valid 												
1	7	9	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.33E+01	0.00E+00	1
3	9	11	10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.63E+01	0.00E+00	1
24	30	32	31	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.48E+01	0.00E+00	1
25	31	33	32	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.18E+01	0.00E+00	1
2	12	14	13	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.00E+01	0.00E+00	1
23	33	35	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.08E+01	0.00E+00	1
22	33	21	20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.44E+01	0.00E+00	1
22	33	35	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.98E+01	0.00E+00	1
1	14	16	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.17E+01	0.00E+00	1
28	41	43	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.53E+01	0.00E+00	1
26	41	25	24	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.50E+02	0.00E+00	1
27	42	44	43	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.30E+01	0.00E+00	1
47	62	46	45	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.02E+02	0.00E+00	1
27	44	46	45	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.27E+01	0.00E+00	1
20	42	44	43	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.28E+01	0.00E+00	1
21	43	45	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.85E+01	0.00E+00	1
22	41	43	42	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.66E+01	0.00E+00	1
3	33	35	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.03E+01	0.00E+00	1
13	39	12	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.85E+01	0.00E+00	1
13	43	45	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.98E+01	0.00E+00	1
17	43	45	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.12E+01	0.00E+00	1
19	49	51	50	0.00E+00	0.00E+00	2.85E+02	0.00E+00	0.00E+00	0.00E+00	5.67E+01	0.00E+00	1
20	46	48	47	0.00E+00	0.00E+00	9.90E+01	0.00E+00	0.00E+00	0.00E+00	5.73E+01	0.00E+00	1
34	60	33	32	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.87E+01	0.00E+00	1
2	44	46	45	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.47E+01	0.00E+00	1
1	31	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.70E+01	0.00E+00	1
1	39	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.44E+01	0.00E+00	1
3	33	4	5	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.60E+01	0.00E+00	1
5	35	6	7	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.97E+01	0.00E+00	1
6	36	7	8	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.79E+01	0.00E+00	1
13	51	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.28E+01	0.00E+00	1
13	43	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.27E+01	0.00E+00	1
34	64	35	36	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.33E+01	0.00E+00	1
8	34	9	10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.73E+01	0.00E+00	1
13	35	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.20E+01	0.00E+00	1
13	39	14	15	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.17E+01	0.00E+00	1
13	35	33	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.70E+02	0.00E+00	1
14	36	15	16	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.40E+01	0.00E+00	1
19	41	20	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.03E+01	0.00E+00	1
21	43	22	23	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.78E+01	0.00E+00	1
30	52	31	32	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.55E+01	0.00E+00	1
34	60	35	36	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.30E+01	0.00E+00	1
29	50	30	31	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.76E+01	0.00E+00	1
41	60	42	43	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.89E+01	0.00E+00	1
44	62	45	46	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.52E+01	0.00E+00	1
1	18	2	3	0.00E+00	0.00E+00	8.42E+02	0.00E+00	0.00E+00	0.00E+00	6.51E+01	0.00E+00	1
3	18	4	5	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.73E+01	0.00E+00	1
47	62	48	49	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.58E+01	0.00E+00	1
1	14	12	13	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.95E+01	0.00E+00	1
1	14	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.52E+01	0.00E+00	1
2	15	3	4	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.98E+01	0.00E+00	1
25	39	26	27	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.58E+01	0.00E+00	1
42	55	43	44	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.07E+01	0.00E+00	1
2	12	3	4	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.48E+01	0.00E+00	1
17	27	18	19	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.76E+01	0.00E+00	1
22	33	23	24	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.31E+01	0.00E+00	1
51	62	60	61	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.33E+01	0.00E+00	1
46	55	47	48	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.54E+01	0.00E+00	1
47	56	48	49	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.81E+02	0.00E+00	1
1	7	2	3	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.44E+01	0.00E+00	1
1	7	5	6	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.70E+01	0.00E+00	1
3	9	4	5	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.37E+01	0.00E+00	1
24	30	25	26	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.15E+01	0.00E+00	1
25	31	26	27	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.79E+01	0.00E+00	1
1	7	10	9	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.45E+01	0.00E+00	1
3	9	12	11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.48E+01	0.00E+00	1
24	30	33	32	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.98E+01	0.00E+00	1
24	30	22	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.67E+01	0.00E+00	1
