Schlumberger array
   1.500000    
7
         498
           1
           0
    4.500    3.000    1    57.69000626
    7.500    3.000    1   231.34776306
   10.500    3.000    1   228.27471924
   13.500    3.000    1   207.11476135
   16.500    3.000    1   245.31283569
   19.500    3.000    1   204.82832336
   22.500    3.000    1   211.44413757
   25.500    3.000    1   232.42350769
   28.500    3.000    1   223.24282837
   31.500    3.000    1   240.53993225
   34.500    3.000    1   232.32247925
   37.500    3.000    1   212.94645691
   40.500    3.000    1   289.48449707
   43.500    3.000    1   315.64599609
   46.500    3.000    1   219.82522583
   49.500    3.000    1   262.90512085
   52.500    3.000    1   243.42637634
   55.500    3.000    1   194.04995728
   58.500    3.000    1   295.60910034
   61.500    3.000    1   196.65798950
   64.500    3.000    1   678.10974121
   67.500    3.000    1  1287.47534180
   70.500    3.000    1   247.04907227
   73.500    3.000    1   322.64013672
   76.500    3.000    1   772.31188965
   79.500    3.000    1   268.50949097
   82.500    3.000    1   226.67514038
   85.500    3.000    1   200.38322449
   88.500    3.000    1   228.24096680
   91.500    3.000    1   202.55204773
   94.500    3.000    1   216.08264160
   97.500    3.000    1   198.07339478
  100.500    3.000    1   216.83360291
  127.500    3.000    1   246.34805298
  130.500    3.000    1   256.43331909
  133.500    3.000    1   261.02563477
  136.500    3.000    1   291.98394775
  139.500    3.000    1   269.08325195
  142.500    3.000    1   248.36929321
  145.500    3.000    1   230.92382812
  148.500    3.000    1   136.54255676
  151.500    3.000    1   128.61270142
  154.500    3.000    1   155.91719055
  157.500    3.000    1   126.70254517
  160.500    3.000    1   232.45780945
    7.500    3.000    2    58.85664749
   10.500    3.000    2    63.88625717
   13.500    3.000    2    43.62978363
   16.500    3.000    2    55.89489365
   19.500    3.000    2    57.30930328
   22.500    3.000    2    41.83506775
   25.500    3.000    2    60.49661636
   28.500    3.000    2    62.76421738
   31.500    3.000    2    56.93212509
   34.500    3.000    2    72.23973846
   37.500    3.000    2    79.01647186
   40.500    3.000    2    70.44352722
   43.500    3.000    2    86.32324219
   46.500    3.000    2    91.55902863
   49.500    3.000    2    12.53940105
   52.500    3.000    2    12.83430290
   61.500    3.000    2   299.26351929
   67.500    3.000    2    56.59096909
   73.500    3.000    2    20.89015770
   82.500    3.000    2    15.86071968
   88.500    3.000    2    43.64015579
   91.500    3.000    2    16.91125107
   97.500    3.000    2    21.06776619
  127.500    3.000    2   688.36242676
  130.500    3.000    2    55.91056442
  133.500    3.000    2    93.03324890
  136.500    3.000    2    44.62598801
  139.500    3.000    2    43.04372787
  142.500    3.000    2    43.53345871
  145.500    3.000    2    10.82034492
  148.500    3.000    2    21.14569092
  154.500    3.000    2    99.16368866
  157.500    3.000    2    33.47426605
   10.500    3.000    3    82.00112915
   13.500    3.000    3    39.69283295
   16.500    3.000    3    72.09709930
   19.500    3.000    3    64.41805267
   22.500    3.000    3    50.75789261
   25.500    3.000    3    72.85403442
   28.500    3.000    3    69.11428833
   31.500    3.000    3    69.69535828
   34.500    3.000    3    85.67515564
   37.500    3.000    3   103.15093231
   40.500    3.000    3    86.15827942
   43.500    3.000    3   100.83269501
   46.500    3.000    3    88.39838409
   49.500    3.000    3    27.19536209
   52.500    3.000    3    46.91606522
   55.500    3.000    3    11.67502689
   64.500    3.000    3   110.87220764
   82.500    3.000    3   390.18081665
   91.500    3.000    3    95.92386627
   94.500    3.000    3    60.48862839
  103.500    3.000    3   732.57965088
  124.500    3.000    3  1220.05676270
  130.500    3.000    3    46.45727539
  133.500    3.000    3    38.23652267
  136.500    3.000    3    47.57292557
  139.500    3.000    3    37.84437943
  142.500    3.000    3    31.23333549
  148.500    3.000    3     3.02794361
  151.500    3.000    3    53.60935974
  154.500    3.000    3   202.46968079
   13.500    3.000    4    79.06095123
   16.500    3.000    4    91.16007233
   19.500    3.000    4    82.65190887
   22.500    3.000    4    44.99206161
   25.500    3.000    4    84.24855804
   28.500    3.000    4    72.53765106
   31.500    3.000    4    82.07875061
   34.500    3.000    4   100.41623688
   37.500    3.000    4   106.32949829
   40.500    3.000    4    96.28687286
   43.500    3.000    4   186.54962158
   46.500    3.000    4   335.97598267
   49.500    3.000    4   106.73596191
   58.500    3.000    4   162.64959717
   61.500    3.000    4   293.25366211
   64.500    3.000    4   608.66516113
   67.500    3.000    4   108.03125000
   73.500    3.000    4   350.60571289
   76.500    3.000    4   127.15807343
   79.500    3.000    4   272.30935669
   85.500    3.000    4   154.79681396
   91.500    3.000    4    43.33320618
  100.500    3.000    4    39.65201950
  127.500    3.000    4    32.06649017
  133.500    3.000    4    37.33721924
  136.500    3.000    4    43.93827820
  139.500    3.000    4    31.72451973
  142.500    3.000    4    79.14923096
  151.500    3.000    4   107.12006378
  163.500    3.000    4  1279.92883301
   16.500    3.000    5   111.63629150
   19.500    3.000    5    98.06732178
   22.500    3.000    5    85.57317352
   25.500    3.000    5   100.77403259
   28.500    3.000    5    88.93106842
   31.500    3.000    5    89.32953644
   34.500    3.000    5   113.41257477
   37.500    3.000    5   118.20291901
   40.500    3.000    5   100.66041565
   43.500    3.000    5   129.84936523
   46.500    3.000    5   225.00892639
   49.500    3.000    5   109.42371368
   55.500    3.000    5   455.37792969
   61.500    3.000    5   117.87493896
   67.500    3.000    5    48.56453323
   70.500    3.000    5   236.34187317
   79.500    3.000    5    72.67530060
   82.500    3.000    5   205.28916931
   97.500    3.000    5    35.52373123
  103.500    3.000    5    34.69102478
  121.500    3.000    5    42.13223648
  130.500    3.000    5    41.02187347
  136.500    3.000    5    38.42527390
  139.500    3.000    5    34.70289993
  142.500    3.000    5    64.96478271
  148.500    3.000    5   211.06793213
   19.500    3.000    6   112.80101013
   22.500    3.000    6    85.60596466
   25.500    3.000    6   118.69207764
   28.500    3.000    6    95.82427979
   31.500    3.000    6   103.80849457
   34.500    3.000    6   128.11909485
   37.500    3.000    6   125.82721710
   40.500    3.000    6   111.13111115
   43.500    3.000    6   146.62524414
   46.500    3.000    6   572.88000488
   55.500    3.000    6   287.52374268
   58.500    3.000    6   303.03158569
   67.500    3.000    6   290.74786377
   70.500    3.000    6    86.73625183
   73.500    3.000    6   604.47283936
   76.500    3.000    6   524.13739014
   79.500    3.000    6     4.07124901
   82.500    3.000    6   491.27230835
   94.500    3.000    6   200.92984009
  100.500    3.000    6    54.88635635
  103.500    3.000    6    34.94168091
  121.500    3.000    6    45.36520004
  124.500    3.000    6    53.13614655
  133.500    3.000    6    20.95146179
  139.500    3.000    6    28.32174301
  142.500    3.000    6   242.46130371
   22.500    3.000    7    89.21932983
   25.500    3.000    7   136.19784546
   28.500    3.000    7   113.97604370
   31.500    3.000    7   114.86547089
   34.500    3.000    7   142.90724182
   37.500    3.000    7   138.59733582
   40.500    3.000    7   107.74066162
   43.500    3.000    7   158.57505798
   52.500    3.000    7   267.09616089
   79.500    3.000    7   371.04846191
   82.500    3.000    7   520.69116211
   91.500    3.000    7    96.99152374
   97.500    3.000    7    12.37146759
  100.500    3.000    7    39.02523804
  103.500    3.000    7    20.62914848
  121.500    3.000    7    47.26057434
  124.500    3.000    7    58.39748001
  127.500    3.000    7    42.99856186
  136.500    3.000    7    53.41416550
  142.500    3.000    7  2245.45971680
  154.500    3.000    7   109.76853180
  157.500    3.000    7   421.16241455
   25.500    3.000    8   147.45217896
   28.500    3.000    8   118.23736572
   31.500    3.000    8   126.59942627
   34.500    3.000    8   153.72262573
   37.500    3.000    8   148.26416016
   40.500    3.000    8   113.20037079
   43.500    3.000    8   451.86437988
   46.500    3.000    8    24.27234650
   52.500    3.000    8   903.39154053
   58.500    3.000    8   701.24261475
   64.500    3.000    8   121.35579681
   73.500    3.000    8    74.31099701
   88.500    3.000    8    18.52614403
   94.500    3.000    8   481.29138184
   97.500    3.000    8   152.73454285
  100.500    3.000    8    39.75678635
  103.500    3.000    8    36.91466522
  121.500    3.000    8    49.32299042
  124.500    3.000    8    62.76700592
  127.500    3.000    8    30.63207817
  130.500    3.000    8    65.18390656
  139.500    3.000    8    26.36980438
  151.500    3.000    8    66.02443695
  154.500    3.000    8   459.17181396
  157.500    3.000    8     5.19797945
  163.500    3.000    8   435.83560181
   28.500    3.000    9   129.55577087
   31.500    3.000    9   134.80393982
   34.500    3.000    9   176.36805725
   37.500    3.000    9   152.39929199
   40.500    3.000    9    24.53400230
   43.500    3.000    9   603.81866455
   46.500    3.000    9   442.51055908
   49.500    3.000    9   522.56256104
   64.500    3.000    9   194.45426941
   70.500    3.000    9   517.63574219
   76.500    3.000    9   909.36541748
   85.500    3.000    9  3803.67724609
   94.500    3.000    9   536.56140137
   97.500    3.000    9    93.35535431
  100.500    3.000    9    49.80522919
  103.500    3.000    9    16.87596130
  121.500    3.000    9    51.90631104
  124.500    3.000    9    69.26367950
  127.500    3.000    9    27.95367622
  130.500    3.000    9    68.96485138
  133.500    3.000    9    17.36633110
  151.500    3.000    9    59.82930756
  154.500    3.000    9   150.12187195
   31.500    3.000   10   149.06611633
   34.500    3.000   10   182.41975403
   37.500    3.000   10   157.08528137
   43.500    3.000   10   180.78857422
   46.500    3.000   10   588.75372314
