64
# x y z
-100	0	0
-96.825396825397	0	0
-93.650793650794	0	0
-90.47619047619	0	0
-87.301587301587	0	0
-84.126984126984	0	0
-80.952380952381	0	0
-77.777777777778	0	0
-74.603174603175	0	0
-71.428571428571	0	0
-68.253968253968	0	0
-65.079365079365	0	0
-61.904761904762	0	0
-58.730158730159	0	0
-55.555555555556	0	0
-52.380952380952	0	0
-49.206349206349	0	0
-46.031746031746	0	0
-42.857142857143	0	0
-39.68253968254	0	0
-36.507936507937	0	0
-33.333333333333	0	0
-30.15873015873	0	0
-26.984126984127	0	0
-23.809523809524	0	0
-20.634920634921	0	0
-17.460317460317	0	0
-14.285714285714	0	0
-11.111111111111	0	0
-7.9365079365079	0	0
-4.7619047619048	0	0
-1.5873015873016	0	0
1.5873015873016	0	0
4.7619047619048	0	0
7.9365079365079	0	0
11.111111111111	0	0
14.285714285714	0	0
17.460317460317	0	0
20.634920634921	0	0
23.809523809524	0	0
26.984126984127	0	0
30.15873015873	0	0
33.333333333333	0	0
36.507936507937	0	0
39.68253968254	0	0
42.857142857143	0	0
46.031746031746	0	0
49.206349206349	0	0
52.380952380952	0	0
55.555555555556	0	0
58.730158730159	0	0
61.904761904762	0	0
65.079365079365	0	0
68.253968253968	0	0
71.428571428571	0	0
74.603174603175	0	0
77.777777777778	0	0
80.952380952381	0	0
84.126984126984	0	0
87.301587301587	0	0
90.47619047619	0	0
93.650793650794	0	0
96.825396825397	0	0
100	0	0
961
# a b m n err i ip iperr k r rhoa u valid 
1	4	2	3	3.00002117317492e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	9.22196638952439e+01	0.00000000000000e+00	1
2	5	3	4	3.00002527755163e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	7.77497502790495e+01	0.00000000000000e+00	1
3	6	4	5	3.00002825324239e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	6.99177980764143e+01	0.00000000000000e+00	1
4	7	5	6	3.00003171723108e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	5.95776227210099e+01	0.00000000000000e+00	1
5	8	6	7	3.00003577812877e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	5.60965313688505e+01	0.00000000000000e+00	1
6	9	7	8	3.00003980028844e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	4.70927897413148e+01	0.00000000000000e+00	1
7	10	8	9	3.00004332214537e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	4.52728206283547e+01	0.00000000000000e+00	1
8	11	9	10	3.00004483613742e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	4.49378880152150e+01	0.00000000000000e+00	1
9	12	10	11	3.00004468569940e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	4.67117117713177e+01	0.00000000000000e+00	1
10	13	11	12	3.00004296517019e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	4.45159680564392e+01	0.00000000000000e+00	1
11	14	12	13	3.00004007009718e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227922e+01	0.00000000000000e+00	5.19078446507803e+01	0.00000000000000e+00	1
12	15	13	14	3.00003719490170e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	5.31776835854516e+01	0.00000000000000e+00	1
13	16	14	15	3.00003383582586e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	5.79614511857774e+01	0.00000000000000e+00	1
14	17	15	16	3.00003100407206e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	6.66253047834064e+01	0.00000000000000e+00	1
15	18	16	17	3.00002849754833e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	7.35607876601544e+01	0.00000000000000e+00	1
16	19	17	18	3.00002637273269e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	7.17960765624288e+01	0.00000000000000e+00	1
17	20	18	19	3.00002473748276e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	7.89410275451281e+01	0.00000000000000e+00	1
18	21	19	20	3.00002342475246e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	8.66411157784866e+01	0.00000000000000e+00	1
19	22	20	21	3.00002244121498e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	9.14923343969317e+01	0.00000000000000e+00	1
20	23	21	22	3.00002167356070e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	8.86708984528958e+01	0.00000000000000e+00	1
21	24	22	23	3.00002108808904e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	9.08148007845447e+01	0.00000000000000e+00	1
22	25	23	24	3.00002062454332e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	9.67088055946358e+01	0.00000000000000e+00	1
23	26	24	25	3.00002030753826e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	9.43488478439433e+01	0.00000000000000e+00	1
24	27	25	26	3.00002009443811e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	9.81339177509025e+01	0.00000000000000e+00	1
25	28	26	27	3.00001999544428e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	1.03542212239160e+02	0.00000000000000e+00	1
26	29	27	28	3.00001995164800e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	1.00336713592608e+02	0.00000000000000e+00	1
27	30	28	29	3.00001994398517e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	1.00457098165459e+02	0.00000000000000e+00	1
28	31	29	30	3.00001991765690e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	9.18721690847372e+01	0.00000000000000e+00	1
29	32	30	31	3.00001993234113e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	9.90001737255869e+01	0.00000000000000e+00	1
30	33	31	32	3.00001991485842e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227923e+01	0.00000000000000e+00	1.00182677531427e+02	0.00000000000000e+00	1
31	34	32	33	3.00001991861909e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.99466200227924e+01	0.00000000000000e+00	1.04581671991819e+02	0.00000000000000e+00	1
